theta,item,info,a,b,c
2.3,IRPM.60,0.027009366265633918,1.92423,-0.1032,0.24
2.3,IRPM.483,0.009502613445573942,2.10749,-0.4836,0.24
2.3,IRPM.471,0.13631982486834912,1.61058,0.7521,0.24
2.3,IRPM.313,0.013494561763611726,2.05139,-0.3609,0.24
2.3,IRPM.68,0.011013120383541629,2.08845,-0.4291,0.24
2.3,IRPM.84,0.010757228741545912,2.09321,-0.4364,0.24
2.3,IRPM.35,0.009446828619002179,2.11616,-0.4789,0.24
2.3,IRPM.170,0.014922729126282086,2.03966,-0.3207,0.24
2.3,IRPM.463,0.07071930743193443,1.75746,0.3478,0.24
2.3,IRPM.223,0.04241384046439939,1.85606,0.0989,0.24
2.3,IRPM.201,0.08136356609230919,1.73434,0.4259,0.24
2.3,IRPM.318,0.025970109625710433,1.95364,-0.1034,0.24
2.3,IRPM.325,0.019856989536175353,2.00379,-0.2053,0.24
2.3,IRPM.102,0.04583131041048137,1.85368,0.141,0.24
2.3,IRPM.154,0.015148161060290398,2.05428,-0.3017,0.24
2.3,IRPM.21,0.02834338459427348,1.94497,-0.0635,0.24
2.3,IRPM.162,0.02093385822589711,1.9992,-0.1819,0.24
2.3,IRPM.46,0.004085775877666827,2.27868,-0.7152,0.24
2.3,IRPM.140,0.009744486934651578,2.13265,-0.4501,0.24
2.3,IRPM.331,0.04424917079749355,1.86694,0.1288,0.24
2.3,IRPM.195,0.07082241432681628,1.77973,0.3579,0.24
2.3,IRPM.406,0.006850012095697338,2.19487,-0.5599,0.24
2.3,IRPM.440,0.03759322273803643,1.89924,0.0581,0.24
2.3,IRPM.335,0.021187529456002854,2.0026,-0.1733,0.24
2.3,IRPM.250,0.025547999963281647,1.97183,-0.0993,0.24
2.3,IRPM.199,0.007937989028970954,2.17447,-0.51,0.24
2.3,IRPM.334,0.054792577877512946,1.8343,0.2321,0.24
2.3,IRPM.22,0.039805689432907194,1.89499,0.0867,0.24
2.3,IRPM.413,0.013691509851551948,2.08403,-0.3275,0.24
2.3,IRPM.233,0.007818766061057207,2.18195,-0.5105,0.24
2.3,IRPM.26,0.013471726528786417,2.09185,-0.3291,0.24
2.3,IRPM.424,0.014306969870295859,2.0825,-0.3074,0.24
2.3,IRPM.346,0.010121217036253575,2.14234,-0.4241,0.24
2.3,IRPM.82,0.0027136353697451553,2.36657,-0.8085,0.24
2.3,IRPM.476,0.011841815841987702,2.11871,-0.3693,0.24
2.3,IRPM.245,0.007918073784607071,2.18739,-0.5,0.24
2.3,IRPM.284,0.13707773855295427,1.66498,0.7588,0.24
2.3,IRPM.169,0.008000233975982209,2.18909,-0.4938,0.24
2.3,IRPM.446,0.00843439507538006,2.18076,-0.4766,0.24
2.3,IRPM.470,0.004890222538969767,2.27749,-0.6372,0.24
2.3,IRPM.25,0.007509434025149363,2.21221,-0.5029,0.24
2.3,IRPM.414,0.018216620343137573,2.06516,-0.2028,0.24
2.3,IRPM.494,0.03629439664270136,1.9482,0.0689,0.24
2.3,IRPM.485,0.006800089797080636,2.23873,-0.5249,0.24
2.3,IRPM.128,0.014147478247350413,2.11548,-0.2871,0.24
2.3,IRPM.86,0.036430173218885954,1.95024,0.0721,0.24
2.3,IRPM.265,0.020161781323466296,2.05649,-0.1592,0.24
2.3,IRPM.255,0.06744528782355419,1.84229,0.3554,0.24
2.3,IRPM.308,0.05092327824039801,1.89771,0.2232,0.24
2.3,IRPM.182,0.008501556582570286,2.21153,-0.4471,0.24
2.3,IRPM.342,0.02550543211651621,2.02878,-0.0614,0.24
2.3,IRPM.254,0.047466326129366104,1.92083,0.1969,0.24
2.3,IRPM.126,0.025335331708450058,2.0332,-0.0618,0.24
2.3,IRPM.56,0.008825945783210809,2.22003,-0.4231,0.24
2.3,IRPM.450,0.01933661559994243,2.08947,-0.1561,0.24
2.3,IRPM.371,0.036872034274788267,1.97608,0.0938,0.24
2.3,IRPM.303,0.004669368603790714,2.33206,-0.6087,0.24
2.3,IRPM.353,0.025495982650104478,2.05088,-0.0469,0.24
2.3,IRPM.157,0.031528714762124925,2.03286,0.0478,0.24
2.3,IRPM.386,0.01003551283512711,2.23006,-0.357,0.24
2.3,IRPM.155,0.03707604023414866,2.00821,0.1154,0.24
2.3,IRPM.324,0.00991486020105785,2.23737,-0.3567,0.24
2.3,IRPM.218,0.05193563913054254,1.95075,0.2607,0.24
2.3,IRPM.41,0.009064740152501392,2.25488,-0.383,0.24
2.3,IRPM.365,0.007354509892524799,2.29177,-0.4457,0.24
2.3,IRPM.5,0.009265692275522916,2.26049,-0.3688,0.24
2.3,IRPM.96,0.010981138406759862,2.2321,-0.3148,0.24
2.3,IRPM.432,0.004874964071626133,2.38119,-0.5481,0.24
2.3,IRPM.495,0.01940598847252585,2.15832,-0.1065,0.24
2.3,IRPM.361,0.020705900614448883,2.14914,-0.0822,0.24
2.3,IRPM.188,0.013941933603842745,2.22122,-0.2149,0.24
2.3,IRPM.356,0.009019289848647766,2.29687,-0.3523,0.24
2.3,IRPM.160,0.036209276653336155,2.06329,0.135,0.24
2.3,IRPM.390,0.03014549034238685,2.09627,0.0641,0.24
2.3,IRPM.38,0.020540756393243594,2.16512,-0.0753,0.24
2.3,IRPM.184,0.024964371050391614,2.13656,-0.0018,0.24
2.3,IRPM.178,0.02688692515098364,2.13214,0.0308,0.24
2.3,IRPM.229,0.0018436939365080336,2.58128,-0.7672,0.24
2.3,IRPM.301,0.08605473546190114,1.92729,0.5264,0.24
2.3,IRPM.97,0.03153733097233323,2.1097,0.094,0.24
2.3,IRPM.104,0.057476543970980086,2.00719,0.3411,0.24
2.3,IRPM.272,0.0019066029951580108,2.58774,-0.7485,0.24
2.3,IRPM.373,0.0016171474631245463,2.61698,-0.786,0.24
2.3,IRPM.216,0.018520834579371065,2.2134,-0.091,0.24
2.3,IRPM.409,0.0037217890986089453,2.48234,-0.5746,0.24
2.3,IRPM.291,0.0040341949520166535,2.47112,-0.5513,0.24
2.3,IRPM.270,0.06817036627642582,1.99223,0.4242,0.24
2.3,IRPM.50,0.006766110972977794,2.39479,-0.3994,0.24
2.3,IRPM.149,0.031148367481702494,2.13758,0.1043,0.24
2.3,IRPM.112,0.004872659689123683,2.45599,-0.4868,0.24
2.3,IRPM.332,0.06991373782022785,2.00073,0.441,0.24
2.3,IRPM.385,0.015235548906976646,2.27137,-0.1398,0.24
2.3,IRPM.466,0.002886088279416887,2.54932,-0.6199,0.24
2.3,IRPM.135,0.006545220592587827,2.41485,-0.3977,0.24
2.3,IRPM.221,0.0015570652299812028,2.65013,-0.7712,0.24
2.3,IRPM.299,0.01892307290245672,2.23907,-0.0643,0.24
2.3,IRPM.367,0.006179275320620852,2.42845,-0.411,0.24
2.3,IRPM.277,0.05727737713932013,2.05768,0.3622,0.24
2.3,IRPM.109,0.029742328467564874,2.17787,0.1058,0.24
2.3,IRPM.294,0.02208434856080029,2.22904,-0.0007,0.24
2.3,IRPM.175,0.015320680338511411,2.29296,-0.1227,0.24
2.3,IRPM.252,0.0016234009841998983,2.66407,-0.7434,0.24
2.3,IRPM.280,0.0026808228873479137,2.58264,-0.6209,0.24
2.3,IRPM.387,0.010575877789113024,2.35892,-0.2374,0.24
2.3,IRPM.220,0.023599704491108722,2.2253,0.0272,0.24
2.3,IRPM.320,0.03627315233141238,2.15203,0.185,0.24
2.3,IRPM.64,0.005150477511294043,2.48625,-0.4404,0.24
2.3,IRPM.12,0.001251744846394527,2.72595,-0.7866,0.24
2.3,IRPM.44,0.006989553654295,2.44562,-0.3472,0.24
2.3,IRPM.217,0.0043185958133608576,2.52569,-0.48,0.24
2.3,IRPM.328,0.014022214997582367,2.33784,-0.1311,0.24
2.3,IRPM.189,0.006464118159859992,2.47197,-0.3594,0.24
2.3,IRPM.110,0.0077335956315567715,2.45412,-0.2995,0.24
2.3,IRPM.260,0.0010499819618251833,2.78698,-0.798,0.24
2.3,IRPM.33,0.0022479130386166414,2.67223,-0.6145,0.24
2.3,IRPM.138,0.018387901080834886,2.33002,-0.019,0.24
2.3,IRPM.357,0.061326620331847305,2.12687,0.4263,0.24
2.3,IRPM.459,0.010236384417666628,2.43457,-0.1981,0.24
2.3,IRPM.133,0.007592922983667139,2.48404,-0.2854,0.24
2.3,IRPM.312,0.04992975479053039,2.17447,0.3481,0.24
2.3,IRPM.378,0.2232282077437608,1.88649,1.0944,0.24
2.3,IRPM.132,0.01911898467988652,2.34158,0.005,0.24
2.3,IRPM.374,0.010676582639291303,2.44596,-0.173,0.24
2.3,IRPM.366,0.004065831159580838,2.6503,-0.4085,0.24
2.3,IRPM.417,0.004053448892672782,2.65676,-0.4049,0.24
2.3,IRPM.447,0.005920984165756812,2.59539,-0.3045,0.24
2.3,IRPM.343,0.03292792374832185,2.31421,0.2264,0.24
2.3,IRPM.460,0.22064484598382078,1.97744,1.0831,0.24
2.3,IRPM.434,0.0024423853724971694,2.76896,-0.5084,0.24
2.3,IRPM.238,0.058419622422415114,2.24315,0.4516,0.24
2.3,IRPM.449,0.03022704042209943,2.36861,0.2173,0.24
2.3,IRPM.297,0.02716389046635144,2.39394,0.185,0.24
2.3,IRPM.451,0.0028696733465497105,2.77967,-0.4423,0.24
2.3,IRPM.278,0.0011486867638229095,2.93165,-0.649,0.24
2.3,IRPM.202,0.001988564889956044,2.85039,-0.5207,0.24
2.3,IRPM.142,0.01897575266139257,2.48982,0.0888,0.24
2.3,IRPM.262,0.08101316487535536,2.28157,0.6166,0.24
2.3,IRPM.244,0.004556150445487144,2.78171,-0.2744,0.24
2.3,IRPM.319,0.0626836237014515,2.35824,0.5288,0.24
2.3,IRPM.293,0.01639811314460266,2.59454,0.0893,0.24
2.3,IRPM.370,0.0052975621132319165,2.77831,-0.2223,0.24
2.3,IRPM.253,0.004465243647811841,2.84495,-0.2401,0.24
2.3,IRPM.468,0.0032835031909715963,2.96718,-0.2676,0.24
2.3,IRPM.487,0.0021448693811760575,3.18342,-0.2713,0.24
2.35,IRPM.382,0.04931649699071943,0.91307,-0.2215,0.24
2.35,IRPM.444,0.021984637045722136,1.16807,-0.9069,0.24
2.35,IRPM.496,0.022144626880319526,1.1968,-0.865,0.24
2.35,IRPM.232,0.04608097610794702,1.09633,-0.2606,0.24
2.35,IRPM.489,0.0224521832889962,1.3192,-0.71,0.24
2.35,IRPM.269,0.022151967271257143,1.32328,-0.716,0.24
2.35,IRPM.376,0.009651518684465355,1.51538,-1.0716,0.24
2.35,IRPM.99,0.014286879873206957,1.46846,-0.866,0.24
2.35,IRPM.439,0.05744542124370122,1.17623,-0.0056,0.24
2.35,IRPM.85,0.01281037487812906,1.49583,-0.9066,0.24
2.35,IRPM.129,0.07157242181262218,1.12557,0.2134,0.24
2.35,IRPM.156,0.01880193281071114,1.43293,-0.7145,0.24
2.35,IRPM.59,0.020982303070002095,1.42511,-0.6441,0.24
2.35,IRPM.354,0.005949390293688215,1.67093,-1.1633,0.24
2.35,IRPM.143,0.03582598706089478,1.3243,-0.333,0.24
2.35,IRPM.307,0.051918092092961735,1.2631,-0.062,0.24
2.35,IRPM.503,0.08316282129867562,1.14648,0.3758,0.24
2.35,IRPM.286,0.055205514945500626,1.258,-0.01,0.24
2.35,IRPM.465,0.038099310559323994,1.34198,-0.2698,0.24
2.35,IRPM.196,0.03258670917487843,1.37751,-0.363,0.24
2.35,IRPM.145,0.021155603282590914,1.47815,-0.5819,0.24
2.35,IRPM.429,0.012191600842622524,1.5878,-0.826,0.24
2.35,IRPM.488,0.005613075034026425,1.73706,-1.1082,0.24
2.35,IRPM.226,0.10505742692376514,1.12217,0.6628,0.24
2.35,IRPM.32,0.0336180312998492,1.40777,-0.3139,0.24
2.35,IRPM.477,0.05020572331365665,1.32804,-0.0554,0.24
2.35,IRPM.401,0.03592128898905757,1.40267,-0.2682,0.24
2.35,IRPM.482,0.07606289980186685,1.24338,0.2814,0.24
2.35,IRPM.207,0.045739577072428886,1.36238,-0.1101,0.24
2.35,IRPM.176,0.023724585658017574,1.49719,-0.4833,0.24
2.35,IRPM.103,0.02027752878524785,1.53085,-0.5565,0.24
2.35,IRPM.268,0.03473017564433058,1.428,-0.2732,0.24
2.35,IRPM.212,0.033431463932164306,1.43616,-0.2946,0.24
2.35,IRPM.43,0.05322621001758864,1.33926,-0.0011,0.24
2.35,IRPM.4,0.011491518758579988,1.64373,-0.7971,0.24
2.35,IRPM.393,0.011419356722984062,1.6456,-0.7988,0.24
2.35,IRPM.101,0.13716630549577408,1.04312,1.1992,0.24
2.35,IRPM.73,0.01947364062632648,1.54972,-0.5641,0.24
2.35,IRPM.410,0.02848145118764281,1.48172,-0.3705,0.24
2.35,IRPM.276,0.06579741705193305,1.3107,0.1655,0.24
2.35,IRPM.159,0.015198128296705183,1.60854,-0.6622,0.24
2.35,IRPM.404,0.022469775882568536,1.53646,-0.4821,0.24
2.35,IRPM.249,0.008282258341994569,1.72499,-0.8972,0.24
2.35,IRPM.125,0.018772613844943414,1.57862,-0.5585,0.24
2.35,IRPM.355,0.022536292617643307,1.54496,-0.4719,0.24
2.35,IRPM.3,0.00800763385256629,1.73706,-0.9023,0.24
2.35,IRPM.146,0.05867165634398109,1.35507,0.0867,0.24
2.35,IRPM.436,0.03231593988025367,1.48274,-0.2807,0.24
2.35,IRPM.116,0.10654771066056974,1.20683,0.6312,0.24
2.35,IRPM.8,0.009261617069353146,1.72006,-0.8376,0.24
2.35,IRPM.204,0.027240096193530794,1.52405,-0.3637,0.24
2.35,IRPM.106,0.051518405784249294,1.39519,0.0033,0.24
2.35,IRPM.309,0.01015690224193518,1.7102,-0.7947,0.24
2.35,IRPM.375,0.008911411505612907,1.73383,-0.844,0.24
2.35,IRPM.491,0.01716983167163993,1.61602,-0.5772,0.24
2.35,IRPM.399,0.1262086875204306,1.16433,0.8621,0.24
2.35,IRPM.394,0.04226713352048133,1.44517,-0.1155,0.24
2.35,IRPM.18,0.1240960334752865,1.1815,0.8253,0.24
2.35,IRPM.83,0.03534329309521432,1.48733,-0.2138,0.24
2.35,IRPM.412,0.03564540004232791,1.48614,-0.2087,0.24
2.35,IRPM.235,0.021445101616409352,1.58695,-0.4641,0.24
2.35,IRPM.475,0.09122262217630205,1.2818,0.4572,0.24
2.35,IRPM.20,0.0206870395156593,1.5997,-0.475,0.24
2.35,IRPM.246,0.02036752173642735,1.60803,-0.4769,0.24
2.35,IRPM.183,0.027017399322510037,1.55584,-0.3412,0.24
2.35,IRPM.48,0.017100575859665658,1.6422,-0.553,0.24
2.35,IRPM.347,0.043394044642196275,1.47237,-0.0779,0.24
2.35,IRPM.108,0.0129614608424781,1.70357,-0.6575,0.24
2.35,IRPM.227,0.030000627416027322,1.55295,-0.2738,0.24
2.35,IRPM.185,0.09406809409821648,1.3073,0.486,0.24
2.35,IRPM.208,0.01411268721348372,1.69592,-0.6148,0.24
2.35,IRPM.214,0.10426795167642519,1.28248,0.5871,0.24
2.35,IRPM.405,0.04515519645136617,1.4756,-0.047,0.24
2.35,IRPM.287,0.04008516727398571,1.50042,-0.1153,0.24
2.35,IRPM.349,0.04009542966215924,1.50059,-0.115,0.24
2.35,IRPM.368,0.007682629485818579,1.80999,-0.8401,0.24
2.35,IRPM.392,0.01879798354640365,1.64951,-0.4871,0.24
2.35,IRPM.339,0.029175854759252644,1.57165,-0.2768,0.24
2.35,IRPM.501,0.07925581001062888,1.36493,0.3406,0.24
2.35,IRPM.435,0.021712992672596416,1.63319,-0.4127,0.24
2.35,IRPM.258,0.027015128953245385,1.5929,-0.3092,0.24
2.35,IRPM.30,0.08877167656176363,1.34334,0.4352,0.24
2.35,IRPM.247,0.026240589676958984,1.6014,-0.3207,0.24
2.35,IRPM.316,0.01266194078423735,1.73893,-0.6339,0.24
2.35,IRPM.472,0.07406369314322313,1.39808,0.2933,0.24
2.35,IRPM.161,0.08080665523519505,1.38142,0.3607,0.24
2.35,IRPM.500,0.02420361166354941,1.632,-0.3455,0.24
2.35,IRPM.192,0.046091712051294885,1.50722,-0.0122,0.24
2.35,IRPM.506,0.008200002620021284,1.83158,-0.7797,0.24
2.35,IRPM.55,0.06105470305987907,1.4586,0.166,0.24
2.35,IRPM.275,0.01645804781791967,1.71768,-0.5014,0.24
2.35,IRPM.469,0.023233013524736175,1.65512,-0.3507,0.24
2.35,IRPM.7,0.025782429867087786,1.65104,-0.2895,0.24
2.35,IRPM.89,0.01623772776877227,1.74165,-0.4862,0.24
2.35,IRPM.198,0.003959682782664584,1.99291,-0.9785,0.24
2.35,IRPM.327,0.04234287531229416,1.56723,-0.032,0.24
2.35,IRPM.416,0.007917610281217471,1.87918,-0.7467,0.24
2.35,IRPM.92,0.04797183825684319,1.54751,0.0405,0.24
2.35,IRPM.94,0.022832260160109374,1.69371,-0.3276,0.24
2.35,IRPM.256,0.06095513546157724,1.50331,0.1858,0.24
2.35,IRPM.263,0.017198030174188042,1.74641,-0.4482,0.24
2.35,IRPM.80,0.007293700227533318,1.90417,-0.7634,0.24
2.35,IRPM.425,0.014804914130318805,1.78585,-0.497,0.24
2.35,IRPM.400,0.1116187161515744,1.38108,0.6402,0.24
2.35,IRPM.359,0.04473969485948485,1.58219,0.0146,0.24
2.35,IRPM.151,0.0091515373070053,1.87578,-0.6726,0.24
2.35,IRPM.165,0.03411591314675036,1.63727,-0.1242,0.24
2.35,IRPM.120,0.048772401020931375,1.56791,0.064,0.24
2.35,IRPM.453,0.009120204171028537,1.87765,-0.6725,0.24
2.35,IRPM.45,0.08345035129440906,1.45843,0.4056,0.24
2.35,IRPM.118,0.131150334600003,1.34623,0.7984,0.24
2.35,IRPM.408,0.03725827739566893,1.62418,-0.0773,0.24
2.35,IRPM.49,0.06396477641803662,1.51725,0.2271,0.24
2.35,IRPM.77,0.003613425369111026,2.04289,-0.9663,0.24
2.35,IRPM.445,0.1797409568172417,1.24032,1.2598,0.24
2.35,IRPM.69,0.02206463439810364,1.73519,-0.3123,0.24
2.35,IRPM.251,0.035781100667735204,1.65257,-0.083,0.24
2.35,IRPM.289,0.018003768531119915,1.77956,-0.3914,0.24
2.35,IRPM.240,0.057850023126148474,1.5606,0.1769,0.24
2.35,IRPM.231,0.05979504455558151,1.55448,0.1968,0.24
2.35,IRPM.352,0.04427646416776848,1.615,0.0284,0.24
2.35,IRPM.213,0.1152878250671028,1.4093,0.6673,0.24
2.35,IRPM.336,0.03338323744325938,1.67059,-0.1134,0.24
2.35,IRPM.29,0.019221849657741017,1.77837,-0.355,0.24
2.35,IRPM.438,0.031619550668391054,1.68844,-0.1337,0.24
2.35,IRPM.430,0.006836126911276725,1.96401,-0.7334,0.24
2.35,IRPM.290,0.002236020730824403,2.15509,-1.0665,0.24
2.35,IRPM.443,0.0032491158388195337,2.09372,-0.9602,0.24
2.35,IRPM.219,0.026963441299101772,1.72295,-0.2035,0.24
2.35,IRPM.259,0.027093436085987712,1.7221,-0.2013,0.24
2.35,IRPM.403,0.009830949163309155,1.904,-0.6057,0.24
2.35,IRPM.171,0.013272596674432358,1.8513,-0.4955,0.24
2.35,IRPM.479,0.01809853010775148,1.79741,-0.3725,0.24
2.35,IRPM.457,0.021914200655503063,1.76681,-0.2895,0.24
2.35,IRPM.230,0.02819887046915713,1.72108,-0.1782,0.24
2.35,IRPM.237,0.18892588463821758,1.27687,1.2789,0.24
2.35,IRPM.420,0.01642446350296105,1.82648,-0.401,0.24
2.35,IRPM.6,0.0036730884214091182,2.09015,-0.9054,0.24
2.35,IRPM.426,0.051659522914369094,1.6201,0.1324,0.24
2.35,IRPM.127,0.016261414204208638,1.83566,-0.3983,0.24
2.35,IRPM.147,0.023078579001081578,1.77701,-0.2512,0.24
2.35,IRPM.454,0.023077023745779458,1.77718,-0.2511,0.24
2.35,IRPM.311,0.03768993088188076,1.69354,-0.0223,0.24
2.35,IRPM.141,0.008959946043051207,1.9516,-0.607,0.24
2.35,IRPM.379,0.022542595357220828,1.79129,-0.253,0.24
2.35,IRPM.292,0.06297136221881776,1.60684,0.2572,0.24
2.35,IRPM.16,0.009076024396408101,1.96639,-0.5859,0.24
2.35,IRPM.186,0.00399377190457166,2.10698,-0.8472,0.24
2.35,IRPM.271,0.06037378398548635,1.62435,0.2374,0.24
2.35,IRPM.493,0.0045205482460513886,2.09406,-0.8017,0.24
2.35,IRPM.241,0.03683919094584472,1.72737,-0.0134,0.24
2.35,IRPM.9,0.006161024571061147,2.04459,-0.7025,0.24
2.35,IRPM.158,0.012918248878337141,1.91726,-0.4488,0.24
2.35,IRPM.76,0.02886395465425862,1.77412,-0.1243,0.24
2.35,IRPM.144,0.013631539730905862,1.90842,-0.4284,0.24
2.35,IRPM.486,0.006870613264991539,2.0298,-0.6636,0.24
2.35,IRPM.17,0.0022832409942517887,2.21731,-0.9869,0.24
2.35,IRPM.23,0.013665817548915736,1.91641,-0.4199,0.24
2.35,IRPM.242,0.0368997946665534,1.73859,-0.0049,0.24
2.35,IRPM.452,0.011426613506860254,1.95041,-0.4825,0.24
2.35,IRPM.288,0.00767499970175921,2.02062,-0.6177,0.24
2.35,IRPM.285,0.02525948514264217,1.81475,-0.1699,0.24
2.35,IRPM.321,0.01881765276259931,1.86745,-0.2908,0.24
2.35,IRPM.181,0.010857286410944215,1.96452,-0.4958,0.24
2.35,IRPM.225,0.07644184160101472,1.60514,0.3882,0.24
2.35,IRPM.115,0.050850541189223455,1.68946,0.1609,0.24
2.35,IRPM.402,0.008386282687561641,2.01297,-0.5809,0.24
2.35,IRPM.107,0.06421131277582733,1.64866,0.2894,0.24
2.35,IRPM.72,0.04354462013823328,1.7272,0.0874,0.24
2.35,IRPM.498,0.05222057071867661,1.69286,0.1794,0.24
2.35,IRPM.58,0.007701104586970931,2.03558,-0.6015,0.24
2.35,IRPM.87,0.011621847179302943,1.9669,-0.4587,0.24
2.35,IRPM.315,0.01385961275398346,1.94633,-0.3861,0.24
2.35,IRPM.27,0.006419774724238811,2.07995,-0.6473,0.24
2.35,IRPM.211,0.005729448242010847,2.10137,-0.6809,0.24
2.35,IRPM.174,0.01502890970118571,1.93579,-0.353,0.24
2.35,IRPM.329,0.03908249863020155,1.76545,0.0467,0.24
2.35,IRPM.419,0.05084812529910737,1.71666,0.1759,0.24
2.35,IRPM.62,0.030919365256782582,1.80931,-0.0594,0.24
2.35,IRPM.480,0.03895143925363847,1.76698,0.0457,0.24
2.35,IRPM.236,0.10848112832133967,1.56485,0.6274,0.24
2.35,IRPM.497,0.025301861229338776,1.84858,-0.1433,0.24
2.35,IRPM.302,0.032176212091199044,1.80659,-0.0386,0.24
2.35,IRPM.31,0.008805135178483177,2.03966,-0.5315,0.24
2.35,IRPM.322,0.1417665323108003,1.5113,0.8363,0.24
2.35,IRPM.340,0.017729674533491172,1.92253,-0.2773,0.24
2.35,IRPM.456,0.03548423954950536,1.80081,0.0135,0.24
2.35,IRPM.98,0.004542750810861188,2.159,-0.733,0.24
2.35,IRPM.203,0.009793180899236762,2.02963,-0.4881,0.24
2.35,IRPM.190,0.02206019019528097,1.88887,-0.1875,0.24
2.35,IRPM.93,0.007872938788559465,2.06839,-0.5595,0.24
2.35,IRPM.333,0.007968589010170129,2.06703,-0.5549,0.24
2.35,IRPM.473,0.01974068174523613,1.91046,-0.2301,0.24
2.35,IRPM.326,0.01794988819999061,1.92916,-0.2654,0.24
2.35,IRPM.95,0.0013112165891715477,2.37252,-1.0597,0.24
2.35,IRPM.338,0.052253687621856004,1.73791,0.2041,0.24
2.35,IRPM.57,0.016842660659586856,1.94429,-0.2864,0.24
2.35,IRPM.11,0.005905265558795368,2.12602,-0.6425,0.24
2.35,IRPM.461,0.0041797006036161455,2.18603,-0.7445,0.24
2.35,IRPM.462,0.014070159415094208,1.98152,-0.3481,0.24
2.35,IRPM.71,0.0130652460208539,1.99682,-0.3727,0.24
2.35,IRPM.205,0.03885181416095146,1.80472,0.0681,0.24
2.35,IRPM.136,0.011267158718484847,2.03031,-0.4179,0.24
2.35,IRPM.458,0.21275442650334234,1.43242,1.2595,0.24
2.35,IRPM.467,0.015302970583621163,1.97999,-0.3065,0.24
2.35,IRPM.215,0.04867544938681332,1.77293,0.1807,0.24
2.35,IRPM.153,0.004508910934665804,2.19045,-0.7054,0.24
2.35,IRPM.499,0.06976353951886259,1.70918,0.3692,0.24
2.35,IRPM.437,0.07759740396539154,1.6898,0.4295,0.24
2.35,IRPM.177,0.0013879063529911567,2.3919,-1.0151,0.24
2.35,IRPM.407,0.022282869122334945,1.92355,-0.1557,0.24
2.35,IRPM.137,0.009833237522997931,2.0672,-0.4524,0.24
2.35,IRPM.369,0.002851894752196523,2.27698,-0.825,0.24
2.35,IRPM.81,0.044229023141586804,1.80387,0.1423,0.24
2.35,IRPM.427,0.01077600732364538,2.0553,-0.4181,0.24
2.35,IRPM.34,0.02842176001641589,1.88683,-0.0519,0.24
2.35,IRPM.60,0.024580926278205947,1.92423,-0.1032,0.24
2.35,IRPM.483,0.008557648748654128,2.10749,-0.4836,0.24
2.35,IRPM.471,0.1274635677854034,1.61058,0.7521,0.24
2.35,IRPM.313,0.012190342094859911,2.05139,-0.3609,0.24
2.35,IRPM.68,0.00992846743973706,2.08845,-0.4291,0.24
2.35,IRPM.84,0.009695285420510588,2.09321,-0.4364,0.24
2.35,IRPM.35,0.008503669191383833,2.11616,-0.4789,0.24
2.35,IRPM.170,0.013489805003686168,2.03966,-0.3207,0.24
2.35,IRPM.463,0.06515534869639017,1.75746,0.3478,0.24
2.35,IRPM.223,0.038782215108628,1.85606,0.0989,0.24
2.35,IRPM.201,0.07512738584298169,1.73434,0.4259,0.24
2.35,IRPM.318,0.023597810242534118,1.95364,-0.1034,0.24
2.35,IRPM.325,0.017989148529117756,2.00379,-0.2053,0.24
2.35,IRPM.102,0.041923660979083184,1.85368,0.141,0.24
2.35,IRPM.154,0.013683690201668442,2.05428,-0.3017,0.24
2.35,IRPM.21,0.025770226144618085,1.94497,-0.0635,0.24
2.35,IRPM.162,0.01897059996450785,1.9992,-0.1819,0.24
2.35,IRPM.46,0.0036467185656370066,2.27868,-0.7152,0.24
2.35,IRPM.140,0.00876450778059397,2.13265,-0.4501,0.24
2.35,IRPM.331,0.04044340635241465,1.86694,0.1288,0.24
2.35,IRPM.195,0.06517283313201683,1.77973,0.3579,0.24
2.35,IRPM.406,0.006140729987541551,2.19487,-0.5599,0.24
2.35,IRPM.440,0.034284673530125,1.89924,0.0581,0.24
2.35,IRPM.335,0.01919751311840111,2.0026,-0.1733,0.24
2.35,IRPM.250,0.023192007878106387,1.97183,-0.0993,0.24
2.35,IRPM.199,0.007123846247020768,2.17447,-0.51,0.24
2.35,IRPM.334,0.050208066099148754,1.8343,0.2321,0.24
2.35,IRPM.22,0.03631659319674864,1.89499,0.0867,0.24
2.35,IRPM.413,0.012348061961945284,2.08403,-0.3275,0.24
2.35,IRPM.233,0.007014160460606993,2.18195,-0.5105,0.24
2.35,IRPM.26,0.012144869535015925,2.09185,-0.3291,0.24
2.35,IRPM.424,0.012904667878645994,2.0825,-0.3074,0.24
2.35,IRPM.346,0.009099138953770958,2.14234,-0.4241,0.24
2.35,IRPM.82,0.0024111895291573236,2.36657,-0.8085,0.24
2.35,IRPM.476,0.01065987576218796,2.11871,-0.3693,0.24
2.35,IRPM.245,0.007101352791731396,2.18739,-0.5,0.24
2.35,IRPM.284,0.12776319488481527,1.66498,0.7588,0.24
2.35,IRPM.169,0.007174463422686685,2.18909,-0.4938,0.24
2.35,IRPM.446,0.007567189464638464,2.18076,-0.4766,0.24
2.35,IRPM.470,0.004365195162551889,2.27749,-0.6372,0.24
2.35,IRPM.25,0.006726295122675939,2.21221,-0.5029,0.24
2.35,IRPM.414,0.016449927442991515,2.06516,-0.2028,0.24
2.35,IRPM.494,0.03301347058845625,1.9482,0.0689,0.24
